year,County,Race_Ethnicity,leadingcause,Count,Annotation_Code,Annotation_Desc
2017,Butte,Non-Hispanic Other/Unknown,LIV,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2017,Butte,Non-Hispanic White,LIV,45,,
2017,Butte,Hispanic,NEP,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Asian,NEP,0,,
2017,Butte,Non-Hispanic Black/African-American,NEP,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Multi-Race,NEP,0,,
2017,Butte,Non-Hispanic Native American/Alaskan Native,NEP,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Other/Unknown,NEP,0,,
2017,Butte,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2017,Butte,Non-Hispanic White,NEP,20,,
2017,Butte,Hispanic,OTH,22,,
2017,Butte,Non-Hispanic Asian,OTH,13,,
2017,Butte,Non-Hispanic Black/African-American,OTH,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Multi-Race,OTH,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Native American/Alaskan Native,OTH,13,,
2017,Butte,Non-Hispanic Other/Unknown,OTH,0,,
2017,Butte,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,0,,
2017,Butte,Non-Hispanic White,OTH,449,,
2017,Butte,Hispanic,PNF,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Asian,PNF,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Black/African-American,PNF,0,,
2017,Butte,Non-Hispanic Multi-Race,PNF,0,,
2017,Butte,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2017,Butte,Non-Hispanic Other/Unknown,PNF,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2017,Butte,Non-Hispanic White,PNF,52,,
2017,Butte,Hispanic,STK,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Asian,STK,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Black/African-American,STK,0,,
2017,Butte,Non-Hispanic Multi-Race,STK,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Native American/Alaskan Native,STK,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Other/Unknown,STK,0,,
2017,Butte,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2017,Butte,Non-Hispanic White,STK,137,,
2017,Butte,Hispanic,SUI,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Asian,SUI,0,,
2017,Butte,Non-Hispanic Black/African-American,SUI,0,,
2017,Butte,Non-Hispanic Multi-Race,SUI,0,,
2017,Butte,Non-Hispanic Native American/Alaskan Native,SUI,,1,Cell suppressed for small numbers
2017,Butte,Non-Hispanic Other/Unknown,SUI,0,,
2017,Butte,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2017,Butte,Non-Hispanic White,SUI,37,,
2017,Calaveras,Hispanic,ALZ,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Asian,ALZ,0,,
2017,Calaveras,Non-Hispanic Black/African-American,ALZ,0,,
2017,Calaveras,Non-Hispanic Multi-Race,ALZ,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,ALZ,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2017,Calaveras,Non-Hispanic White,ALZ,16,,
2017,Calaveras,Hispanic,CAN,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Asian,CAN,0,,
2017,Calaveras,Non-Hispanic Black/African-American,CAN,0,,
2017,Calaveras,Non-Hispanic Multi-Race,CAN,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Other/Unknown,CAN,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,0,,
2017,Calaveras,Non-Hispanic White,CAN,87,,
2017,Calaveras,Hispanic,CLD,0,,
2017,Calaveras,Non-Hispanic Asian,CLD,0,,
2017,Calaveras,Non-Hispanic Black/African-American,CLD,0,,
2017,Calaveras,Non-Hispanic Multi-Race,CLD,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,CLD,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,CLD,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2017,Calaveras,Non-Hispanic White,CLD,22,,
2017,Calaveras,Hispanic,DIA,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Asian,DIA,0,,
2017,Calaveras,Non-Hispanic Black/African-American,DIA,0,,
2017,Calaveras,Non-Hispanic Multi-Race,DIA,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,DIA,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,DIA,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,0,,
2017,Calaveras,Non-Hispanic White,DIA,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,HOM,0,,
2017,Calaveras,Non-Hispanic Asian,HOM,0,,
2017,Calaveras,Non-Hispanic Black/African-American,HOM,0,,
2017,Calaveras,Non-Hispanic Multi-Race,HOM,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,HOM,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2017,Calaveras,Non-Hispanic White,HOM,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,HTD,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Asian,HTD,0,,
2017,Calaveras,Non-Hispanic Black/African-American,HTD,0,,
2017,Calaveras,Non-Hispanic Multi-Race,HTD,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,HTD,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,HTD,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2017,Calaveras,Non-Hispanic White,HTD,87,,
2017,Calaveras,Hispanic,HYP,0,,
2017,Calaveras,Non-Hispanic Asian,HYP,0,,
2017,Calaveras,Non-Hispanic Black/African-American,HYP,0,,
2017,Calaveras,Non-Hispanic Multi-Race,HYP,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,HYP,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2017,Calaveras,Non-Hispanic White,HYP,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,INJ,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Asian,INJ,0,,
2017,Calaveras,Non-Hispanic Black/African-American,INJ,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Multi-Race,INJ,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,INJ,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,INJ,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,0,,
2017,Calaveras,Non-Hispanic White,INJ,22,,
2017,Calaveras,Hispanic,LIV,0,,
2017,Calaveras,Non-Hispanic Asian,LIV,0,,
2017,Calaveras,Non-Hispanic Black/African-American,LIV,0,,
2017,Calaveras,Non-Hispanic Multi-Race,LIV,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,LIV,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,LIV,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2017,Calaveras,Non-Hispanic White,LIV,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,NEP,0,,
2017,Calaveras,Non-Hispanic Asian,NEP,0,,
2017,Calaveras,Non-Hispanic Black/African-American,NEP,0,,
2017,Calaveras,Non-Hispanic Multi-Race,NEP,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,NEP,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2017,Calaveras,Non-Hispanic White,NEP,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,OTH,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Asian,OTH,0,,
2017,Calaveras,Non-Hispanic Black/African-American,OTH,0,,
2017,Calaveras,Non-Hispanic Multi-Race,OTH,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,OTH,,1,Cell suppressed for small numbers
2017,Calaveras,Non-Hispanic Other/Unknown,OTH,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,0,,
2017,Calaveras,Non-Hispanic White,OTH,49,,
2017,Calaveras,Hispanic,PNF,0,,
2017,Calaveras,Non-Hispanic Asian,PNF,0,,
2017,Calaveras,Non-Hispanic Black/African-American,PNF,0,,
2017,Calaveras,Non-Hispanic Multi-Race,PNF,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,PNF,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2017,Calaveras,Non-Hispanic White,PNF,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,STK,0,,
2017,Calaveras,Non-Hispanic Asian,STK,0,,
2017,Calaveras,Non-Hispanic Black/African-American,STK,0,,
2017,Calaveras,Non-Hispanic Multi-Race,STK,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,STK,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,STK,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2017,Calaveras,Non-Hispanic White,STK,,1,Cell suppressed for small numbers
2017,Calaveras,Hispanic,SUI,0,,
2017,Calaveras,Non-Hispanic Asian,SUI,0,,
2017,Calaveras,Non-Hispanic Black/African-American,SUI,0,,
2017,Calaveras,Non-Hispanic Multi-Race,SUI,0,,
2017,Calaveras,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2017,Calaveras,Non-Hispanic Other/Unknown,SUI,0,,
2017,Calaveras,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2017,Calaveras,Non-Hispanic White,SUI,11,,
2017,Colusa,Hispanic,ALZ,0,,
2017,Colusa,Non-Hispanic Asian,ALZ,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Black/African-American,ALZ,0,,
2017,Colusa,Non-Hispanic Multi-Race,ALZ,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2017,Colusa,Non-Hispanic Other/Unknown,ALZ,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2017,Colusa,Non-Hispanic White,ALZ,,1,Cell suppressed for small numbers
2017,Colusa,Hispanic,CAN,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,CAN,0,,
2017,Colusa,Non-Hispanic Black/African-American,CAN,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Multi-Race,CAN,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Other/Unknown,CAN,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,0,,
2017,Colusa,Non-Hispanic White,CAN,18,,
2017,Colusa,Hispanic,CLD,0,,
2017,Colusa,Non-Hispanic Asian,CLD,0,,
2017,Colusa,Non-Hispanic Black/African-American,CLD,0,,
2017,Colusa,Non-Hispanic Multi-Race,CLD,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,CLD,0,,
2017,Colusa,Non-Hispanic Other/Unknown,CLD,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2017,Colusa,Non-Hispanic White,CLD,,1,Cell suppressed for small numbers
2017,Colusa,Hispanic,DIA,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,DIA,0,,
2017,Colusa,Non-Hispanic Black/African-American,DIA,0,,
2017,Colusa,Non-Hispanic Multi-Race,DIA,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,DIA,0,,
2017,Colusa,Non-Hispanic Other/Unknown,DIA,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,0,,
2017,Colusa,Non-Hispanic White,DIA,,1,Cell suppressed for small numbers
2017,Colusa,Hispanic,HOM,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,HOM,0,,
2017,Colusa,Non-Hispanic Black/African-American,HOM,0,,
2017,Colusa,Non-Hispanic Multi-Race,HOM,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2017,Colusa,Non-Hispanic Other/Unknown,HOM,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2017,Colusa,Non-Hispanic White,HOM,0,,
2017,Colusa,Hispanic,HTD,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,HTD,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Black/African-American,HTD,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Multi-Race,HTD,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,HTD,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Other/Unknown,HTD,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2017,Colusa,Non-Hispanic White,HTD,24,,
2017,Colusa,Hispanic,HYP,0,,
2017,Colusa,Non-Hispanic Asian,HYP,0,,
2017,Colusa,Non-Hispanic Black/African-American,HYP,0,,
2017,Colusa,Non-Hispanic Multi-Race,HYP,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2017,Colusa,Non-Hispanic Other/Unknown,HYP,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2017,Colusa,Non-Hispanic White,HYP,0,,
2017,Colusa,Hispanic,INJ,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,INJ,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Black/African-American,INJ,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Multi-Race,INJ,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,INJ,0,,
2017,Colusa,Non-Hispanic Other/Unknown,INJ,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,0,,
2017,Colusa,Non-Hispanic White,INJ,,1,Cell suppressed for small numbers
2017,Colusa,Hispanic,LIV,0,,
2017,Colusa,Non-Hispanic Asian,LIV,0,,
2017,Colusa,Non-Hispanic Black/African-American,LIV,0,,
2017,Colusa,Non-Hispanic Multi-Race,LIV,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,LIV,0,,
2017,Colusa,Non-Hispanic Other/Unknown,LIV,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2017,Colusa,Non-Hispanic White,LIV,0,,
2017,Colusa,Hispanic,NEP,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,NEP,0,,
2017,Colusa,Non-Hispanic Black/African-American,NEP,0,,
2017,Colusa,Non-Hispanic Multi-Race,NEP,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2017,Colusa,Non-Hispanic Other/Unknown,NEP,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2017,Colusa,Non-Hispanic White,NEP,,1,Cell suppressed for small numbers
2017,Colusa,Hispanic,OTH,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,OTH,0,,
2017,Colusa,Non-Hispanic Black/African-American,OTH,0,,
2017,Colusa,Non-Hispanic Multi-Race,OTH,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Native American/Alaskan Native,OTH,0,,
2017,Colusa,Non-Hispanic Other/Unknown,OTH,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic White,OTH,20,,
2017,Colusa,Hispanic,PNF,0,,
2017,Colusa,Non-Hispanic Asian,PNF,0,,
2017,Colusa,Non-Hispanic Black/African-American,PNF,0,,
2017,Colusa,Non-Hispanic Multi-Race,PNF,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2017,Colusa,Non-Hispanic Other/Unknown,PNF,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2017,Colusa,Non-Hispanic White,PNF,0,,
2017,Colusa,Hispanic,STK,0,,
2017,Colusa,Non-Hispanic Asian,STK,0,,
2017,Colusa,Non-Hispanic Black/African-American,STK,0,,
2017,Colusa,Non-Hispanic Multi-Race,STK,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,STK,0,,
2017,Colusa,Non-Hispanic Other/Unknown,STK,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2017,Colusa,Non-Hispanic White,STK,,1,Cell suppressed for small numbers
2017,Colusa,Hispanic,SUI,,1,Cell suppressed for small numbers
2017,Colusa,Non-Hispanic Asian,SUI,0,,
2017,Colusa,Non-Hispanic Black/African-American,SUI,0,,
2017,Colusa,Non-Hispanic Multi-Race,SUI,0,,
2017,Colusa,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2017,Colusa,Non-Hispanic Other/Unknown,SUI,0,,
2017,Colusa,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2017,Colusa,Non-Hispanic White,SUI,,1,Cell suppressed for small numbers
2017,Contra Costa,Hispanic,ALZ,52,,
2017,Contra Costa,Non-Hispanic Asian,ALZ,44,,
2017,Contra Costa,Non-Hispanic Black/African-American,ALZ,42,,
2017,Contra Costa,Non-Hispanic Multi-Race,ALZ,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2017,Contra Costa,Non-Hispanic Other/Unknown,ALZ,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic White,ALZ,418,,
2017,Contra Costa,Hispanic,CAN,169,,
2017,Contra Costa,Non-Hispanic Asian,CAN,211,,
2017,Contra Costa,Non-Hispanic Black/African-American,CAN,190,,
2017,Contra Costa,Non-Hispanic Multi-Race,CAN,21,,
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Other/Unknown,CAN,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,12,,
2017,Contra Costa,Non-Hispanic White,CAN,1224,,
2017,Contra Costa,Hispanic,CLD,26,,
2017,Contra Costa,Non-Hispanic Asian,CLD,18,,
2017,Contra Costa,Non-Hispanic Black/African-American,CLD,39,,
2017,Contra Costa,Non-Hispanic Multi-Race,CLD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Other/Unknown,CLD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic White,CLD,295,,
2017,Contra Costa,Hispanic,DIA,46,,
2017,Contra Costa,Non-Hispanic Asian,DIA,25,,
2017,Contra Costa,Non-Hispanic Black/African-American,DIA,40,,
2017,Contra Costa,Non-Hispanic Multi-Race,DIA,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,DIA,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Other/Unknown,DIA,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic White,DIA,142,,
2017,Contra Costa,Hispanic,HOM,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Asian,HOM,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Black/African-American,HOM,23,,
2017,Contra Costa,Non-Hispanic Multi-Race,HOM,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2017,Contra Costa,Non-Hispanic Other/Unknown,HOM,0,,
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2017,Contra Costa,Non-Hispanic White,HOM,11,,
2017,Contra Costa,Hispanic,HTD,135,,
2017,Contra Costa,Non-Hispanic Asian,HTD,131,,
2017,Contra Costa,Non-Hispanic Black/African-American,HTD,177,,
2017,Contra Costa,Non-Hispanic Multi-Race,HTD,18,,
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,HTD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Other/Unknown,HTD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic White,HTD,1050,,
2017,Contra Costa,Hispanic,HYP,12,,
2017,Contra Costa,Non-Hispanic Asian,HYP,18,,
2017,Contra Costa,Non-Hispanic Black/African-American,HYP,24,,
2017,Contra Costa,Non-Hispanic Multi-Race,HYP,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2017,Contra Costa,Non-Hispanic Other/Unknown,HYP,0,,
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2017,Contra Costa,Non-Hispanic White,HYP,87,,
2017,Contra Costa,Hispanic,INJ,58,,
2017,Contra Costa,Non-Hispanic Asian,INJ,24,,
2017,Contra Costa,Non-Hispanic Black/African-American,INJ,34,,
2017,Contra Costa,Non-Hispanic Multi-Race,INJ,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,INJ,0,,
2017,Contra Costa,Non-Hispanic Other/Unknown,INJ,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic White,INJ,166,,
2017,Contra Costa,Hispanic,LIV,29,,
2017,Contra Costa,Non-Hispanic Asian,LIV,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Black/African-American,LIV,13,,
2017,Contra Costa,Non-Hispanic Multi-Race,LIV,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,LIV,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Other/Unknown,LIV,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2017,Contra Costa,Non-Hispanic White,LIV,55,,
2017,Contra Costa,Hispanic,NEP,14,,
2017,Contra Costa,Non-Hispanic Asian,NEP,19,,
2017,Contra Costa,Non-Hispanic Black/African-American,NEP,13,,
2017,Contra Costa,Non-Hispanic Multi-Race,NEP,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2017,Contra Costa,Non-Hispanic Other/Unknown,NEP,0,,
2017,Contra Costa,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,,1,Cell suppressed for small numbers
2017,Contra Costa,Non-Hispanic White,NEP,50,,
2017,Contra Costa,Hispanic,OTH,165,,
2017,Contra Costa,Non-Hispanic Asian,OTH,151,,
2017,Contra Costa,Non-Hispanic Black/African-American,OTH,131,,
2017,Contra Costa,Non-Hispanic Multi-Race,OTH,27,,
